time,lon,lat,foot,label,age,sex,year,logger,type,Nest_Distance,Trip_ID,ID
2020-05-21T04:15:10Z,141.59708,40.60458,X2,K20X2,15,♀,2020,VHF00002,harness,8534.8061789465,2,2020_X2_2_trip
2020-05-21T04:20:10Z,141.58301,40.61812,X2,K20X2,15,♀,2020,VHF00002,harness,9266.0395903699,2,2020_X2_2_trip
2020-05-21T04:25:10Z,141.57583,40.61697,X2,K20X2,15,♀,2020,VHF00002,harness,8931.3367527748,2,2020_X2_2_trip
2020-05-21T04:30:10Z,141.57369,40.62935,X2,K20X2,15,♀,2020,VHF00002,harness,10230.3048570648,2,2020_X2_2_trip
2020-05-20T23:10:17Z,141.54166,40.53797,X3,K20X3,20,♂,2020,VHF00003,harness,1771.1816931533,1,2020_X3_1_trip
2020-05-20T23:20:17Z,141.53566,40.54752,X3,K20X3,20,♂,2020,VHF00003,harness,2628.91046739,1,2020_X3_1_trip
2020-05-20T23:25:17Z,141.53571,40.53767,X3,K20X3,20,♂,2020,VHF00003,harness,2431.5051970208,1,2020_X3_1_trip
2020-05-21T00:40:16Z,141.53618,40.54271,X3,K20X3,20,♂,2020,VHF00003,harness,2420.4876020511,1,2020_X3_1_trip
2020-05-21T00:45:12Z,141.53168,40.53741,X3,K20X3,20,♂,2020,VHF00003,harness,2879.779840222,1,2020_X3_1_trip
2020-05-21T00:50:15Z,141.53791,40.52948,X3,K20X3,20,♂,2020,VHF00003,harness,2408.6043784566,1,2020_X3_1_trip
2020-05-21T00:55:13Z,141.52724,40.52841,X3,K20X3,20,♂,2020,VHF00003,harness,3555.2837101555,1,2020_X3_1_trip
2020-05-21T01:00:15Z,141.52581,40.51805,X3,K20X3,20,♂,2020,VHF00003,harness,4201.3450635548,1,2020_X3_1_trip
2020-05-21T01:05:15Z,141.52702,40.51252,X3,K20X3,20,♂,2020,VHF00003,harness,4461.7964542569,1,2020_X3_1_trip
2020-05-21T01:10:16Z,141.53216,40.50054,X3,K20X3,20,♂,2020,VHF00003,harness,5081.6898765421,1,2020_X3_1_trip
2020-05-21T01:15:16Z,141.53928,40.52019,X3,K20X3,20,♂,2020,VHF00003,harness,2883.5838846559,1,2020_X3_1_trip
2020-05-21T01:20:10Z,141.52803,40.52054,X3,K20X3,20,♂,2020,VHF00003,harness,3846.2048834182,1,2020_X3_1_trip
2020-05-21T01:25:12Z,141.51269,40.51354,X3,K20X3,20,♂,2020,VHF00003,harness,5708.7178267385,1,2020_X3_1_trip
2020-05-21T01:30:16Z,141.52546,40.51568,X3,K20X3,20,♂,2020,VHF00003,harness,4381.2753166565,1,2020_X3_1_trip
2020-05-21T01:35:14Z,141.52879,40.51456,X3,K20X3,20,♂,2020,VHF00003,harness,4165.3406648413,1,2020_X3_1_trip
2020-05-21T01:40:13Z,141.5213,40.51235,X3,K20X3,20,♂,2020,VHF00003,harness,4972.3016836529,1,2020_X3_1_trip
2020-05-21T01:45:11Z,141.53681,40.51849,X3,K20X3,20,♂,2020,VHF00003,harness,3210.3009547914,1,2020_X3_1_trip
2020-05-21T01:50:13Z,141.53797,40.52606,X3,K20X3,20,♂,2020,VHF00003,harness,2585.1772448922,1,2020_X3_1_trip
2020-05-21T01:55:17Z,141.54976,40.52076,X3,K20X3,20,♂,2020,VHF00003,harness,2162.8605097423,1,2020_X3_1_trip
2020-05-21T02:00:17Z,141.55044,40.515,X3,K20X3,20,♂,2020,VHF00003,harness,2737.3616322565,1,2020_X3_1_trip
2020-05-21T02:05:11Z,141.57105,40.51225,X3,K20X3,20,♂,2020,VHF00003,harness,3283.5908970348,1,2020_X3_1_trip
2020-05-21T02:10:17Z,141.5886,40.48923,X3,K20X3,20,♂,2020,VHF00003,harness,6470.6808673202,1,2020_X3_1_trip
2020-05-21T02:15:10Z,141.58611,40.47408,X3,K20X3,20,♂,2020,VHF00003,harness,7829.7921583263,1,2020_X3_1_trip
2020-05-21T02:20:12Z,141.59583,40.48775,X3,K20X3,20,♂,2020,VHF00003,harness,7061.4840952562,1,2020_X3_1_trip
2020-05-21T02:25:10Z,141.60228,40.5042,X3,K20X3,20,♂,2020,VHF00003,harness,6259.2520660087,1,2020_X3_1_trip
2020-05-21T02:30:10Z,141.61597,40.50171,X3,K20X3,20,♂,2020,VHF00003,harness,7664.3629289653,1,2020_X3_1_trip
2020-05-21T02:35:11Z,141.60632,40.50747,X3,K20X3,20,♂,2020,VHF00003,harness,6417.1327477351,1,2020_X3_1_trip
2020-05-21T02:40:10Z,141.61318,40.51059,X3,K20X3,20,♂,2020,VHF00003,harness,6908.5092149653,1,2020_X3_1_trip
2020-05-21T02:45:10Z,141.62376,40.54137,X3,K20X3,20,♂,2020,VHF00003,harness,7350.439601663,1,2020_X3_1_trip
2020-05-21T02:50:10Z,141.60617,40.55257,X3,K20X3,20,♂,2020,VHF00003,harness,5610.3565032855,1,2020_X3_1_trip
2020-05-21T02:55:10Z,141.59434,40.55129,X3,K20X3,20,♂,2020,VHF00003,harness,4314.8156584388,1,2020_X3_1_trip
2020-05-21T03:00:16Z,141.57395,40.54174,X3,K20X3,20,♂,2020,VHF00003,harness,1847.900377771,1,2020_X3_1_trip
2020-05-21T03:05:11Z,141.57126,40.52567,X3,K20X3,20,♂,2020,VHF00003,harness,2087.3360297832,1,2020_X3_1_trip
2020-05-21T03:10:15Z,141.57843,40.52771,X3,K20X3,20,♂,2020,VHF00003,harness,2609.3468677266,1,2020_X3_1_trip
2020-05-21T03:15:14Z,141.59345,40.52014,X3,K20X3,20,♂,2020,VHF00003,harness,4476.2433214104,1,2020_X3_1_trip
2020-05-21T03:20:11Z,141.5942,40.50592,X3,K20X3,20,♂,2020,VHF00003,harness,5446.0296627446,1,2020_X3_1_trip
2020-05-21T03:25:10Z,141.61048,40.49945,X3,K20X3,20,♂,2020,VHF00003,harness,7303.1386398366,1,2020_X3_1_trip
2020-05-21T03:30:15Z,141.59668,40.48864,X3,K20X3,20,♂,2020,VHF00003,harness,7040.7712074952,1,2020_X3_1_trip
2020-05-21T03:35:11Z,141.57965,40.50551,X3,K20X3,20,♂,2020,VHF00003,harness,4413.5465907146,1,2020_X3_1_trip
2020-05-21T03:40:11Z,141.57909,40.51433,X3,K20X3,20,♂,2020,VHF00003,harness,3598.647480542,1,2020_X3_1_trip
2020-05-21T03:45:11Z,141.58293,40.51425,X3,K20X3,20,♂,2020,VHF00003,harness,3900.4808416842,1,2020_X3_1_trip
2020-05-21T03:50:11Z,141.58261,40.52905,X3,K20X3,20,♂,2020,VHF00003,harness,2971.2500198867,1,2020_X3_1_trip
2020-05-21T03:55:12Z,141.56193,40.52982,X3,K20X3,20,♂,2020,VHF00003,harness,1086.6725589291,1,2020_X3_1_trip
2020-05-21T04:00:11Z,141.56104,40.52121,X3,K20X3,20,♂,2020,VHF00003,harness,1967.9782691655,1,2020_X3_1_trip
2020-05-21T04:05:10Z,141.54799,40.53644,X3,K20X3,20,♂,2020,VHF00003,harness,1092.8371885389,1,2020_X3_1_trip
2020-05-21T04:10:11Z,141.55469,40.54183,X3,K20X3,20,♂,2020,VHF00003,harness,482.266345299,1,2020_X3_1_trip
2020-05-21T04:15:10Z,141.55836,40.53146,X3,K20X3,20,♂,2020,VHF00003,harness,797.5205422064,1,2020_X3_1_trip
2020-05-21T04:20:10Z,141.54896,40.52955,X3,K20X3,20,♂,2020,VHF00003,harness,1388.7948131622,1,2020_X3_1_trip
2020-05-21T04:25:10Z,141.54382,40.5208,X3,K20X3,20,♂,2020,VHF00003,harness,2499.0616467232,1,2020_X3_1_trip
2020-05-21T04:30:10Z,141.53323,40.50697,X3,K20X3,20,♂,2020,VHF00003,harness,4432.510086861,1,2020_X3_1_trip
2020-05-20T23:10:17Z,141.56686,40.53947,X3,K20X3,20,♂,2020,VHF00003,harness,1032.5402577084,2,2020_X3_2_trip
2020-05-20T23:20:17Z,141.58596,40.53791,X3,K20X3,20,♂,2020,VHF00003,harness,3148.4436258764,2,2020_X3_2_trip
2020-05-20T23:25:17Z,141.57197,40.54959,X3,K20X3,20,♂,2020,VHF00003,harness,2007.8962227938,2,2020_X3_2_trip
2020-05-21T00:40:16Z,141.5776,40.55213,X3,K20X3,20,♂,2020,VHF00003,harness,2680.3465928471,2,2020_X3_2_trip
2020-05-21T00:45:12Z,141.57109,40.55551,X3,K20X3,20,♂,2020,VHF00003,harness,2401.1129498913,2,2020_X3_2_trip
2020-05-21T00:50:15Z,141.56622,40.55139,X3,K20X3,20,♂,2020,VHF00003,harness,1712.0186187417,2,2020_X3_2_trip
2020-05-21T00:55:13Z,141.5603,40.54651,X3,K20X3,20,♂,2020,VHF00003,harness,927.9381490313,2,2020_X3_2_trip
2020-05-21T01:00:15Z,141.55166,40.54219,X3,K20X3,20,♂,2020,VHF00003,harness,770.3682315174,2,2020_X3_2_trip
2020-05-21T01:05:15Z,141.55214,40.54613,X3,K20X3,20,♂,2020,VHF00003,harness,1032.3124436675,2,2020_X3_2_trip
2020-05-21T01:10:16Z,141.54383,40.54192,X3,K20X3,20,♂,2020,VHF00003,harness,1571.8583563437,2,2020_X3_2_trip
2020-05-21T01:15:16Z,141.54654,40.54482,X3,K20X3,20,♂,2020,VHF00003,harness,1408.5649536527,2,2020_X3_2_trip
2020-05-21T01:20:10Z,141.54604,40.56557,X3,K20X3,20,♂,2020,VHF00003,harness,3257.5652330567,2,2020_X3_2_trip
2020-05-21T01:25:12Z,141.54365,40.57428,X3,K20X3,20,♂,2020,VHF00003,harness,4253.0097070654,2,2020_X3_2_trip
2020-05-21T01:30:16Z,141.53457,40.57102,X3,K20X3,20,♂,2020,VHF00003,harness,4414.4720636814,2,2020_X3_2_trip
2020-05-21T01:35:14Z,141.5288,40.58304,X3,K20X3,20,♂,2020,VHF00003,harness,5877.5810417468,2,2020_X3_2_trip
2020-05-21T01:40:13Z,141.53636,40.57896,X3,K20X3,20,♂,2020,VHF00003,harness,5062.1618331737,2,2020_X3_2_trip
2020-05-21T01:45:11Z,141.54137,40.55857,X3,K20X3,20,♂,2020,VHF00003,harness,2857.0339538198,2,2020_X3_2_trip
2020-05-21T01:50:13Z,141.53159,40.54849,X3,K20X3,20,♂,2020,VHF00003,harness,3088.8078311485,2,2020_X3_2_trip
2020-05-21T01:55:17Z,141.53258,40.52979,X3,K20X3,20,♂,2020,VHF00003,harness,2944.0675567754,2,2020_X3_2_trip
2020-05-21T02:00:17Z,141.5401,40.52627,X3,K20X3,20,♂,2020,VHF00003,harness,2376.3597045313,2,2020_X3_2_trip
2020-05-21T02:05:11Z,141.5234,40.52645,X3,K20X3,20,♂,2020,VHF00003,harness,4028.0378005877,2,2020_X3_2_trip
2020-05-21T02:10:17Z,141.52884,40.54322,X3,K20X3,20,♂,2020,VHF00003,harness,3233.5129631958,2,2020_X3_2_trip
2020-05-21T02:15:10Z,141.52221,40.54649,X3,K20X3,20,♂,2020,VHF00003,harness,4024.5234652816,2,2020_X3_2_trip
2020-05-21T02:20:12Z,141.52792,40.5443,X3,K20X3,20,♂,2020,VHF00003,harness,3354.8965763349,2,2020_X3_2_trip
2020-05-21T02:25:10Z,141.52028,40.55259,X3,K20X3,20,♂,2020,VHF00003,harness,4423.5566708186,2,2020_X3_2_trip
2020-05-21T02:30:10Z,141.50224,40.53048,X3,K20X3,20,♂,2020,VHF00003,harness,6211.1365927347,2,2020_X3_2_trip
2020-05-21T02:35:11Z,141.48596,40.53284,X3,K20X3,20,♂,2020,VHF00003,harness,7977.6596640828,2,2020_X3_2_trip
2020-05-21T02:40:10Z,141.48644,40.54054,X3,K20X3,20,♂,2020,VHF00003,harness,7901.5382828822,2,2020_X3_2_trip
2020-05-21T02:45:10Z,141.48904,40.52576,X3,K20X3,20,♂,2020,VHF00003,harness,7742.627348267,2,2020_X3_2_trip
2020-05-21T02:50:10Z,141.48,40.5372,X3,K20X3,20,♂,2020,VHF00003,harness,8615.4972172807,2,2020_X3_2_trip
2020-05-21T02:55:10Z,141.48638,40.54058,X3,K20X3,20,♂,2020,VHF00003,harness,7908.3097146147,2,2020_X3_2_trip
2020-05-21T03:00:16Z,141.46977,40.53643,X3,K20X3,20,♂,2020,VHF00003,harness,9752.5171434104,2,2020_X3_2_trip
2020-05-21T03:05:11Z,141.46911,40.54276,X3,K20X3,20,♂,2020,VHF00003,harness,9833.714981266,2,2020_X3_2_trip
2020-05-21T03:10:15Z,141.457,40.56546,X3,K20X3,20,♂,2020,VHF00003,harness,11558.3614264979,2,2020_X3_2_trip
2020-05-21T03:15:14Z,141.45048,40.56728,X3,K20X3,20,♂,2020,VHF00003,harness,12309.4895992526,2,2020_X3_2_trip
2020-05-21T03:20:11Z,141.45095,40.56976,X3,K20X3,20,♂,2020,VHF00003,harness,12333.101623525,2,2020_X3_2_trip
2020-05-21T03:25:10Z,141.44235,40.56517,X3,K20X3,20,♂,2020,VHF00003,harness,13128.6680318977,2,2020_X3_2_trip
2020-05-21T03:30:15Z,141.4385,40.55667,X3,K20X3,20,♂,2020,VHF00003,harness,13371.2853349671,2,2020_X3_2_trip
2020-05-21T03:35:11Z,141.44856,40.56498,X3,K20X3,20,♂,2020,VHF00003,harness,12452.0350494692,2,2020_X3_2_trip
2020-05-21T03:40:11Z,141.4428,40.55641,X3,K20X3,20,♂,2020,VHF00003,harness,12895.8294331992,2,2020_X3_2_trip
2020-05-21T03:45:11Z,141.45115,40.55713,X3,K20X3,20,♂,2020,VHF00003,harness,11993.3938578464,2,2020_X3_2_trip
2020-05-21T03:50:11Z,141.43986,40.55235,X3,K20X3,20,♂,2020,VHF00003,harness,13158.5390050649,2,2020_X3_2_trip
2020-05-21T03:55:12Z,141.44515,40.55714,X3,K20X3,20,♂,2020,VHF00003,harness,12650.1743679833,2,2020_X3_2_trip
2020-05-21T04:00:11Z,141.45957,40.56048,X3,K20X3,20,♂,2020,VHF00003,harness,11149.1960347302,2,2020_X3_2_trip
2020-05-21T04:05:10Z,141.43485,40.57086,X3,K20X3,20,♂,2020,VHF00003,harness,14087.5489097825,2,2020_X3_2_trip
2020-05-21T04:10:11Z,141.42688,40.56576,X3,K20X3,20,♂,2020,VHF00003,harness,14819.3182924231,2,2020_X3_2_trip
2020-05-21T04:15:10Z,141.43265,40.56306,X3,K20X3,20,♂,2020,VHF00003,harness,14132.1679662389,2,2020_X3_2_trip
2020-05-21T04:20:10Z,141.43062,40.55327,X3,K20X3,20,♂,2020,VHF00003,harness,14188.1032215305,2,2020_X3_2_trip
2020-05-21T04:25:10Z,141.43434,40.54883,X3,K20X3,20,♂,2020,VHF00003,harness,13729.3934502858,2,2020_X3_2_trip
2020-05-21T04:30:10Z,141.4283,40.5526,X3,K20X3,20,♂,2020,VHF00003,harness,14436.6845821481,2,2020_X3_2_trip
2020-05-20T23:10:17Z,141.56517,40.55709,X4,K20X4,8,♀,2020,VHF00004,harness,2217.6873332775,1,2020_X4_1_trip
2020-05-20T23:20:17Z,141.55595,40.56836,X4,K20X4,8,♀,2020,VHF00004,harness,3307.9134763737,1,2020_X4_1_trip
2020-05-20T23:25:17Z,141.56464,40.56567,X4,K20X4,8,♀,2020,VHF00004,harness,3104.4458981056,1,2020_X4_1_trip
2020-05-21T00:40:16Z,141.5782,40.5546,X4,K20X4,8,♀,2020,VHF00004,harness,2895.4232937104,1,2020_X4_1_trip
2020-05-21T00:45:12Z,141.58234,40.58033,X4,K20X4,8,♀,2020,VHF00004,harness,5385.0484233469,1,2020_X4_1_trip
2020-05-21T00:50:15Z,141.6011,40.58093,X4,K20X4,8,♀,2020,VHF00004,harness,6737.3169874855,1,2020_X4_1_trip
2020-05-21T00:55:13Z,141.59337,40.58107,X4,K20X4,8,♀,2020,VHF00004,harness,6162.7640446956,1,2020_X4_1_trip
2020-05-21T01:00:15Z,141.58092,40.58082,X4,K20X4,8,♀,2020,VHF00004,harness,5354.1774361258,1,2020_X4_1_trip
2020-05-21T01:05:15Z,141.56313,40.58281,X4,K20X4,8,♀,2020,VHF00004,harness,4945.1003177584,1,2020_X4_1_trip
2020-05-21T01:10:16Z,141.57809,40.58136,X4,K20X4,8,♀,2020,VHF00004,harness,5263.4522315099,1,2020_X4_1_trip
2020-05-21T01:15:16Z,141.58464,40.57563,X4,K20X4,8,♀,2020,VHF00004,harness,5088.8426931537,1,2020_X4_1_trip
2020-05-21T01:20:10Z,141.58408,40.57016,X4,K20X4,8,♀,2020,VHF00004,harness,4572.6181331835,1,2020_X4_1_trip
2020-05-21T01:25:12Z,141.58688,40.56983,X4,K20X4,8,♀,2020,VHF00004,harness,4751.7216773774,1,2020_X4_1_trip
2020-05-21T01:30:16Z,141.57562,40.5644,X4,K20X4,8,♀,2020,VHF00004,harness,3493.0059387336,1,2020_X4_1_trip
2020-05-21T01:35:14Z,141.60008,40.55727,X4,K20X4,8,♀,2020,VHF00004,harness,5150.6360973707,1,2020_X4_1_trip
2020-05-21T01:40:13Z,141.60137,40.55833,X4,K20X4,8,♀,2020,VHF00004,harness,5329.7169535943,1,2020_X4_1_trip
2020-05-21T01:45:11Z,141.60247,40.55578,X4,K20X4,8,♀,2020,VHF00004,harness,5333.0127556187,1,2020_X4_1_trip
2020-05-21T01:50:13Z,141.60973,40.57082,X4,K20X4,8,♀,2020,VHF00004,harness,6802.1303886429,1,2020_X4_1_trip
2020-05-21T01:55:17Z,141.61454,40.54431,X4,K20X4,8,♀,2020,VHF00004,harness,6351.594779295,1,2020_X4_1_trip
2020-05-21T02:00:17Z,141.61677,40.55523,X4,K20X4,8,♀,2020,VHF00004,harness,6822.7374416787,1,2020_X4_1_trip
2020-05-21T02:05:11Z,141.60887,40.56769,X4,K20X4,8,♀,2020,VHF00004,harness,6543.051791996,1,2020_X4_1_trip
2020-05-21T02:10:17Z,141.61358,40.54695,X4,K20X4,8,♀,2020,VHF00004,harness,6283.0864415088,1,2020_X4_1_trip
2020-05-21T02:15:10Z,141.6324,40.54353,X4,K20X4,8,♀,2020,VHF00004,harness,8321.3261904625,1,2020_X4_1_trip
2020-05-21T02:20:12Z,141.64586,40.53981,X4,K20X4,8,♀,2020,VHF00004,harness,9797.6782686123,1,2020_X4_1_trip
2020-05-21T02:25:10Z,141.66179,40.52574,X4,K20X4,8,♀,2020,VHF00004,harness,11652.992166968,1,2020_X4_1_trip
2020-05-21T02:30:10Z,141.65668,40.51796,X4,K20X4,8,♀,2020,VHF00004,harness,11233.8664760771,1,2020_X4_1_trip
2020-05-21T02:35:11Z,141.64678,40.50685,X4,K20X4,8,♀,2020,VHF00004,harness,10507.7895606585,1,2020_X4_1_trip
2020-05-21T02:40:10Z,141.64552,40.52438,X4,K20X4,8,♀,2020,VHF00004,harness,9886.5452024857,1,2020_X4_1_trip
2020-05-21T02:45:10Z,141.64608,40.53373,X4,K20X4,8,♀,2020,VHF00004,harness,9836.3609460587,1,2020_X4_1_trip
2020-05-21T02:50:10Z,141.65702,40.54645,X4,K20X4,8,♀,2020,VHF00004,harness,11070.3937424936,1,2020_X4_1_trip
2020-05-21T02:55:10Z,141.6401,40.55366,X4,K20X4,8,♀,2020,VHF00004,harness,9308.8541989277,1,2020_X4_1_trip
2020-05-21T03:00:16Z,141.65539,40.54237,X4,K20X4,8,♀,2020,VHF00004,harness,10863.3113709055,1,2020_X4_1_trip
2020-05-21T03:05:11Z,141.65381,40.53713,X4,K20X4,8,♀,2020,VHF00004,harness,10681.0886314193,1,2020_X4_1_trip
2020-05-21T03:10:15Z,141.64955,40.54202,X4,K20X4,8,♀,2020,VHF00004,harness,10213.0725956306,1,2020_X4_1_trip
2020-05-21T03:15:14Z,141.63942,40.5298,X4,K20X4,8,♀,2020,VHF00004,harness,9134.9222456095,1,2020_X4_1_trip
2020-05-21T03:20:11Z,141.62288,40.53693,X4,K20X4,8,♀,2020,VHF00004,harness,7248.0422756286,1,2020_X4_1_trip
2020-05-21T03:25:10Z,141.63111,40.53453,X4,K20X4,8,♀,2020,VHF00004,harness,8171.9026409048,1,2020_X4_1_trip
2020-05-21T03:30:15Z,141.63184,40.53078,X4,K20X4,8,♀,2020,VHF00004,harness,8286.3655791196,1,2020_X4_1_trip
2020-05-21T03:35:11Z,141.61894,40.53789,X4,K20X4,8,♀,2020,VHF00004,harness,6809.3781490223,1,2020_X4_1_trip
2020-05-21T03:40:11Z,141.60599,40.54233,X4,K20X4,8,♀,2020,VHF00004,harness,5387.3380482509,1,2020_X4_1_trip
2020-05-21T03:45:11Z,141.60263,40.53872,X4,K20X4,8,♀,2020,VHF00004,harness,4998.6818849236,1,2020_X4_1_trip
2020-05-21T03:50:11Z,141.61932,40.55032,X4,K20X4,8,♀,2020,VHF00004,harness,6973.6108272698,1,2020_X4_1_trip
2020-05-21T03:55:12Z,141.61673,40.53951,X4,K20X4,8,♀,2020,VHF00004,harness,6563.9002327287,1,2020_X4_1_trip
2020-05-21T04:00:11Z,141.6017,40.54566,X4,K20X4,8,♀,2020,VHF00004,harness,4957.0629392007,1,2020_X4_1_trip
2020-05-21T04:05:10Z,141.59924,40.5516,X4,K20X4,8,♀,2020,VHF00004,harness,4841.7509839497,1,2020_X4_1_trip
2020-05-21T04:10:11Z,141.59651,40.5485,X4,K20X4,8,♀,2020,VHF00004,harness,4456.7547310694,1,2020_X4_1_trip
2020-05-21T04:15:10Z,141.56954,40.55176,X4,K20X4,8,♀,2020,VHF00004,harness,1972.7053623295,1,2020_X4_1_trip
2020-05-21T04:20:10Z,141.569,40.53925,X4,K20X4,8,♀,2020,VHF00004,harness,1267.3912194158,1,2020_X4_1_trip
2020-05-21T04:25:10Z,141.56669,40.54849,X4,K20X4,8,♀,2020,VHF00004,harness,1491.1079315987,1,2020_X4_1_trip
2020-05-21T04:30:10Z,141.57365,40.54664,X4,K20X4,8,♀,2020,VHF00004,harness,1992.8752933964,1,2020_X4_1_trip
2020-05-20T23:10:17Z,141.55237,40.52937,X4,K20X4,8,♀,2020,VHF00004,harness,1177.646172174,2,2020_X4_2_trip
2020-05-20T23:20:17Z,141.56286,40.51585,X4,K20X4,8,♀,2020,VHF00004,harness,2591.8508086158,2,2020_X4_2_trip
2020-05-20T23:25:17Z,141.55582,40.50609,X4,K20X4,8,♀,2020,VHF00004,harness,3613.7869025274,2,2020_X4_2_trip
2020-05-21T00:40:16Z,141.54173,40.51663,X4,K20X4,8,♀,2020,VHF00004,harness,3008.1833361713,2,2020_X4_2_trip
2020-05-21T00:45:12Z,141.52617,40.50713,X4,K20X4,8,♀,2020,VHF00004,harness,4936.711070175,2,2020_X4_2_trip
2020-05-21T00:50:15Z,141.53223,40.53346,X4,K20X4,8,♀,2020,VHF00004,harness,2873.4716583645,2,2020_X4_2_trip
2020-05-21T00:55:13Z,141.51942,40.53839,X4,K20X4,8,♀,2020,VHF00004,harness,4237.5629544484,2,2020_X4_2_trip
2020-05-21T01:00:15Z,141.53697,40.54024,X4,K20X4,8,♀,2020,VHF00004,harness,2296.9022695198,2,2020_X4_2_trip
2020-05-21T01:05:15Z,141.51615,40.53166,X4,K20X4,8,♀,2020,VHF00004,harness,4664.7357484273,2,2020_X4_2_trip
2020-05-21T01:10:16Z,141.53312,40.53866,X4,K20X4,8,♀,2020,VHF00004,harness,2717.5612959066,2,2020_X4_2_trip
2020-05-21T01:15:16Z,141.53523,40.5329,X4,K20X4,8,♀,2020,VHF00004,harness,2562.5734367476,2,2020_X4_2_trip
2020-05-21T01:20:10Z,141.53426,40.53412,X4,K20X4,8,♀,2020,VHF00004,harness,2637.904937396,2,2020_X4_2_trip
2020-05-21T01:25:12Z,141.52881,40.55972,X4,K20X4,8,♀,2020,VHF00004,harness,3963.5020094367,2,2020_X4_2_trip
2020-05-21T01:30:16Z,141.5328,40.55876,X4,K20X4,8,♀,2020,VHF00004,harness,3547.6003913408,2,2020_X4_2_trip
2020-05-21T01:35:14Z,141.53243,40.57026,X4,K20X4,8,♀,2020,VHF00004,harness,4489.4231436164,2,2020_X4_2_trip
2020-05-21T01:40:13Z,141.54346,40.56322,X4,K20X4,8,♀,2020,VHF00004,harness,3151.9188097478,2,2020_X4_2_trip
2020-05-21T01:45:11Z,141.5446,40.56287,X4,K20X4,8,♀,2020,VHF00004,harness,3056.4424760602,2,2020_X4_2_trip
2020-05-21T01:50:13Z,141.5461,40.58058,X4,K20X4,8,♀,2020,VHF00004,harness,4831.5842842846,2,2020_X4_2_trip
2020-05-21T01:55:17Z,141.54247,40.57431,X4,K20X4,8,♀,2020,VHF00004,harness,4305.2584436333,2,2020_X4_2_trip
2020-05-21T02:00:17Z,141.5419,40.59244,X4,K20X4,8,♀,2020,VHF00004,harness,6224.8824225703,2,2020_X4_2_trip
2020-05-21T02:05:11Z,141.54498,40.59951,X4,K20X4,8,♀,2020,VHF00004,harness,6905.1885170429,2,2020_X4_2_trip
2020-05-21T02:10:17Z,141.52788,40.59389,X4,K20X4,8,♀,2020,VHF00004,harness,6967.8876165067,2,2020_X4_2_trip
2020-05-21T02:15:10Z,141.51439,40.60021,X4,K20X4,8,♀,2020,VHF00004,harness,8353.1472299149,2,2020_X4_2_trip
2020-05-21T02:20:12Z,141.52183,40.60994,X4,K20X4,8,♀,2020,VHF00004,harness,8858.5509083389,2,2020_X4_2_trip
2020-05-21T02:25:10Z,141.52353,40.61616,X4,K20X4,8,♀,2020,VHF00004,harness,9402.7217219301,2,2020_X4_2_trip
2020-05-21T02:30:10Z,141.5217,40.60046,X4,K20X4,8,♀,2020,VHF00004,harness,7938.8501951488,2,2020_X4_2_trip
2020-05-21T02:35:11Z,141.52188,40.59318,X4,K20X4,8,♀,2020,VHF00004,harness,7240.9083034918,2,2020_X4_2_trip
2020-05-21T02:40:10Z,141.52536,40.59071,X4,K20X4,8,♀,2020,VHF00004,harness,6801.9335732327,2,2020_X4_2_trip
2020-05-21T02:45:10Z,141.51996,40.58996,X4,K20X4,8,♀,2020,VHF00004,harness,7068.6000792431,2,2020_X4_2_trip
2020-05-21T02:50:10Z,141.51217,40.59617,X4,K20X4,8,♀,2020,VHF00004,harness,8140.1202763173,2,2020_X4_2_trip
2020-05-21T02:55:10Z,141.51413,40.59795,X4,K20X4,8,♀,2020,VHF00004,harness,8165.566956903,2,2020_X4_2_trip
2020-05-21T03:00:16Z,141.50435,40.58459,X4,K20X4,8,♀,2020,VHF00004,harness,7810.4686740457,2,2020_X4_2_trip
2020-05-21T03:05:11Z,141.50843,40.5884,X4,K20X4,8,♀,2020,VHF00004,harness,7767.8159701653,2,2020_X4_2_trip
2020-05-21T03:10:15Z,141.49141,40.5945,X4,K20X4,8,♀,2020,VHF00004,harness,9617.2200240509,2,2020_X4_2_trip
2020-05-21T03:15:14Z,141.5017,40.6001,X4,K20X4,8,♀,2020,VHF00004,harness,9225.3103130686,2,2020_X4_2_trip
2020-05-21T03:20:11Z,141.50642,40.61091,X4,K20X4,8,♀,2020,VHF00004,harness,9833.0933637483,2,2020_X4_2_trip
2020-05-21T03:25:10Z,141.50898,40.61925,X4,K20X4,8,♀,2020,VHF00004,harness,10452.6364937838,2,2020_X4_2_trip
2020-05-21T03:30:15Z,141.51881,40.62384,X4,K20X4,8,♀,2020,VHF00004,harness,10395.1894822531,2,2020_X4_2_trip
2020-05-21T03:35:11Z,141.53547,40.62314,X4,K20X4,8,♀,2020,VHF00004,harness,9700.0244031899,2,2020_X4_2_trip
2020-05-21T03:40:11Z,141.54561,40.60653,X4,K20X4,8,♀,2020,VHF00004,harness,7656.6130257487,2,2020_X4_2_trip
2020-05-21T03:45:11Z,141.5272,40.61082,X4,K20X4,8,♀,2020,VHF00004,harness,8698.1145991014,2,2020_X4_2_trip
2020-05-21T03:50:11Z,141.5144,40.6129,X4,K20X4,8,♀,2020,VHF00004,harness,9539.8846399974,2,2020_X4_2_trip
